state,account length,area code,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn
41.0,0.43341919072158835,2.0,0.0,0.0,0.0,-1.5783254732090906,0.39419378765514396,-1.5788244688828892,1.2602938097070495,-0.025620464660554863,1.260586187521662,0.04459102138807248,-1.0963557763118856,0.04608295272683281,-1.063520347297054,3.0,-1.0656227519599952,1.0,0.0
27.0,0.7821489933364703,0.0,1.0,1.0,25.0,0.7475988700408188,1.8493426905023773,0.7478670922289441,1.2760963148124176,-0.0762751630106176,1.2768534287803759,-0.6446567046211401,0.4060675644738644,-0.6448991173459216,1.8535812346491574,4.0,1.8558397396728559,2.0,1.0
1.0,-1.733687439813749,2.0,0.0,0.0,0.0,0.9272210809458554,-0.6595347281997491,0.9268433661606232,-0.2547713672702024,-0.5321674481611822,-0.25459114114710646,-0.9397656447802573,-2.44335601287842,-0.93977681603939,-1.4236563450681912,2.0,-1.425803059147607,0.0,0.0
16.0,0.6077840920290293,0.0,0.0,0.0,0.0,2.5841443325596605,-0.057404147711238813,2.5839911555159927,-0.6399574292135713,-0.380203353110994,-0.6403571481394617,-0.15544926690770472,0.30245216166105404,-0.1563703926448018,-0.8114251488572579,4.0,-0.8121625357909349,1.0,1.0
10.0,-0.3138589577388728,1.0,0.0,0.0,0.0,0.5991356140886971,-1.8637958891767699,0.5990795873941741,-0.4681051861926839,-1.4946067168123742,-0.4683891691187732,1.2111626036278043,1.3386061897891575,1.2123902684547303,-0.4152755513090071,1.0,-0.4119621944713665,1.0,1.0
24.0,-0.463314587430965,0.0,0.0,0.0,0.0,-1.1439329835714005,0.04295094903684625,-1.1443218279523664,-0.7881059145764057,-0.43085805146105677,-0.7890862110762731,0.6704596461550594,2.581991023542882,0.6710476275697062,0.4130372435646087,10.0,0.41511851092240876,0.0,0.0
25.0,-0.4384053158156163,2.0,0.0,0.0,0.0,-1.9247397370973751,-0.2079367928333664,-1.9249171431724623,-0.4029198526330366,0.6328906138902608,-0.4033202040839182,-0.15148807308006523,1.7530678010403988,-0.1519692329628098,0.7371596415586322,1.0,0.7352787839780633,1.0,0.0
10.0,0.38360064749089096,2.0,0.0,0.0,0.0,-0.5574114785753636,-0.25811434120740895,-0.5577971712124047,1.1022687586533595,0.48092651884007254,1.1025615581512997,0.22284474363183443,-0.4228556580286184,0.2221293400065156,1.0972956393297695,13.0,1.0954590911656752,2.0,0.0
45.0,1.2056066107973982,2.0,0.0,0.0,0.0,-0.20366569587462893,1.1468570132657818,-0.20415730464860413,0.32597069535210793,-0.8867503366116214,0.32638176094981397,-0.43669402867008444,0.3542598630674592,-0.43804461229229424,0.845200440889973,3.0,0.8419988749966151,1.0,0.0
12.0,-1.634050353352354,2.0,0.0,0.0,0.0,-1.1585960211963018,-0.3082918895814515,-1.1583380421759315,0.6933789390519367,0.8355094072905117,0.6935566350750682,0.3931760782203185,0.4060675644738644,0.3937745676042064,-0.4512891510861207,2.0,-0.4519822286033231,0.0,0.0
19.0,-0.33876822935422146,1.0,0.0,0.0,0.0,1.5485673003010323,1.1970345616398244,1.5489476436219431,0.890910252869049,0.582235915540198,0.8910874217880206,-0.8110268453819847,0.7687214743187006,-0.8121431852616201,1.6374996359864753,2.0,1.6423995576357524,1.0,1.0
48.0,-0.8618629332765443,2.0,0.0,0.0,0.0,-1.305226397445311,1.6988100453802497,-1.304969206360922,-1.1456375925853788,-1.2413332250620606,-1.1446416271595887,-2.1835805066589518,-0.7337018664670495,-2.1853050060431447,0.23296924467904007,5.0,0.22835835163994322,2.0,0.0
45.0,0.48323773395228575,1.0,0.0,0.0,0.0,-0.847006471667157,0.594903981151314,-0.8467468182828269,-0.10267225563102611,0.1769983287396961,-0.10353818660190749,-0.828852217606361,2.0121063080724246,-0.8297478239895884,0.08891484557058507,2.0,0.09495823786675357,2.0,0.0
39.0,0.059780116491357796,0.0,1.0,0.0,0.0,-0.36495910974853885,-1.3620204054363445,-0.36480468305716,1.8489371248820432,0.12634363038963337,1.8485307644437459,2.0826252457084182,-0.5264710608414288,2.0838198854891594,0.845200440889973,5.0,0.8419988749966151,4.0,0.0
37.0,2.2019774754113466,1.0,0.0,0.0,0.0,-0.6857130577932466,-0.2079367928333664,-0.6860994398742714,-0.4424261153964591,-0.22823925806080583,-0.44282636142650883,-1.7458685887048253,0.872336877131511,-1.745189037843938,-1.3156155457368501,4.0,-1.3190829681290552,0.0,0.0
32.0,-0.3636775009695702,2.0,1.0,0.0,0.0,-0.23849041023376824,0.9461468197696118,-0.23865875504507247,-0.03551160893320781,0.9368188039906372,-0.03614532995866408,-1.353710399768549,-0.6300864636542391,-1.353485826146644,0.26898284445615367,6.0,0.26837838577190043,1.0,0.0
23.0,1.3799715121048393,2.0,0.0,0.0,0.0,0.08776217692027709,-0.4086469863295365,0.08802685339648678,0.25090879610160505,-0.785440939911496,0.2520172294814081,-0.10593434406221527,-0.7855095678734546,-0.10795763614288932,-0.6313571499716893,5.0,-0.62540237650847,2.0,0.0
17.0,0.1345079313374039,1.0,0.0,0.0,0.0,-0.42544413995125535,-1.0609551151920895,-0.42518222125097943,-0.7446490255366411,1.190092295740951,-0.7449322705169072,-1.0189895213330402,1.9602986066660197,-1.0189976903152471,0.6651324420044045,6.0,0.6685787270914688,1.0,0.0
31.0,0.632693363644378,2.0,0.0,0.0,0.0,1.189322878490959,-0.45882453470357903,1.1888387551088047,0.33387194790479197,-0.43085805146105677,0.3333534357749773,0.824946205432986,1.442221592601968,0.8250882164394282,1.3133772379924515,6.0,1.3088992732027784,0.0,1.0
13.0,1.230515882412747,1.0,0.0,0.0,0.0,0.26555150812220113,0.2938386909070589,0.26592495700327645,1.82523336722399,0.12634363038963337,1.8252918483598686,0.4585357763763642,-0.9409326720926702,0.45979196283408674,-1.7117651432851009,3.0,-1.705943298071305,0.0,0.0
11.0,-0.06476624158538573,1.0,0.0,0.0,0.0,-1.0211300434628556,-0.5090020830776216,-1.021410410914948,-1.0646497539203628,-1.545261415162437,-1.0656293124744074,-0.6347537200520422,-0.2674325538094029,-0.6360967979819373,0.08891484557058507,6.0,0.09495823786675357,1.0,0.0
41.0,-1.6838688965830515,0.0,0.0,0.0,0.0,0.005282590280209377,-1.7634407924286848,0.005007738379984896,1.5822698512289417,-0.0762751630106176,1.581283229479162,1.8013804839460372,0.25064446025464887,1.802145665841667,-1.8918331421706696,3.0,-1.8927034573537702,1.0,0.0
40.0,-2.5058748598895586,0.0,0.0,0.0,0.0,-1.0357930810877565,0.6450815295253566,-1.0354266251385131,0.7091814441573054,-1.190678526711998,0.7098238763337812,-2.540087951146475,-0.9927403734990754,-2.541798940284502,-2.360009939273148,2.0,-2.359603855559934,0.0,0.0
14.0,0.38360064749089096,0.0,0.0,0.0,0.0,-1.123771306837162,-0.9104224700699618,-1.1238365917794633,-0.2527960541320314,0.379617122139947,-0.2522672495387188,-0.2406149342019462,-0.16381715099659255,-0.2399924266026516,0.44905084334172224,3.0,0.45513854505436535,1.0,0.0
13.0,0.43341919072158835,1.0,0.0,0.0,0.0,0.9180566824302924,0.8457917230215267,0.9182180035615063,0.4879463726821398,0.025034233689507877,0.4890541735369516,-0.058400018130545316,0.56149066869308,-0.05954487964097685,-0.9554795479657129,6.0,-0.9589026609414438,3.0,0.0
14.0,1.230515882412747,0.0,0.0,0.0,0.0,-0.09186003398475895,0.2938386909070589,-0.09202759086008214,-1.1061313298219564,-0.6841315432113705,-1.1051354698169982,-0.8169686361234436,-0.6300864636542391,-0.816544344943612,0.5570916426730637,5.0,0.5618586360729171,0.0,0.0
49.0,0.48323773395228575,1.0,0.0,0.0,0.0,-1.4115334202258427,0.494548884403229,-1.411708068524996,-1.4063789268239675,-0.9374050349616841,-1.4072413789073965,-0.6803074490698927,0.6651060715058903,-0.6801083948018581,0.16094204512481225,3.0,0.1616582947533487,0.0,0.0
44.0,1.5045178701815827,0.0,0.0,0.0,0.0,0.0767648987016015,0.8959692713955693,0.07724515014759065,0.4681932413004286,-0.27889395641086856,0.4681391490614625,-0.4149074626180692,-0.9409326720926702,-0.4160388138823344,0.48506444311883584,3.0,0.4818185678090033,1.0,0.0
44.0,-1.733687439813749,2.0,0.0,1.0,19.0,1.158163923538045,1.8493426905023773,1.1586499860118946,0.7210333229863326,0.379617122139947,0.7214433343757197,-0.5575104404130785,2.5301833221364767,-0.5568759237060802,-0.4512891510861207,9.0,-0.4519822286033231,1.0,0.0
43.0,0.8568768081825163,0.0,0.0,0.0,0.0,1.640211285456663,0.2938386909070589,1.6405921212375616,0.5630082719326427,0.025034233689507877,0.5634187050053574,1.1101521610230052,0.30245216166105404,1.1111635957689128,-0.05513955353786993,8.0,-0.05178188728375475,1.0,1.0
1.0,-1.9080523411211898,0.0,0.0,0.0,0.0,1.5504001800041443,-1.010777566818047,1.5500258139468326,1.5980723563343109,-1.747880208562688,1.5975504707378758,-0.7001134182080885,-1.0445480749054805,-0.7021141932118184,-0.667370749748803,4.0,-0.6654224106404266,1.0,1.0
44.0,2.32652383348809,1.0,0.0,0.0,0.0,-2.1465181811740015,0.39419378765514396,-2.147020230099727,0.39313134204992567,-0.6334768448613077,0.39377461759305654,-0.345586570634384,-0.060201748183782204,-0.3456202589704613,-1.855819542393556,3.0,-1.8526834232218137,0.0,0.0
42.0,-1.7087781681984002,1.0,0.0,1.0,28.0,0.11892113187319188,1.1970345616398244,0.11929379281828649,1.1990591024237442,-1.5959161135124997,1.2001650057035826,2.304452100056211,0.1470290574418385,2.3038778695887627,1.7095268355407025,5.0,1.709099614522347,0.0,0.0
23.0,0.03487084487600909,1.0,0.0,0.0,0.0,0.3333680571373677,0.594903981151314,0.33384968747132376,-3.11700010448016,-0.5321674481611822,-3.1176256026807305,-0.44065522249772393,1.2349907869763472,-0.4424457719742862,0.7731732413357458,5.0,0.7752988181100205,0.0,0.0
30.0,-0.014947698354688321,2.0,0.0,0.0,0.0,0.7329358324159182,1.1970345616398244,0.7327727076804892,-0.23106760961214912,0.025034233689507877,-0.23135222506322933,1.5240969160112965,-0.11200944959018738,1.5248726058761666,0.12492844534769866,4.0,0.1216382606213915,1.0,0.0
13.0,-0.6127702171230572,2.0,0.0,0.0,0.0,0.1684088838572323,0.594903981151314,0.16888962776320943,0.13239000781133767,-0.27889395641086856,0.1334987574536368,0.2505731004253086,-0.47466335943502364,0.24853629809846822,-0.3792619515318935,7.0,-0.38528217171672857,0.0,0.0
11.0,0.1594172029527526,1.0,0.0,0.0,0.0,2.0397790607352135,-0.057404147711238813,2.039515141446727,0.4109091602934659,-0.380203353110994,0.4100418588517704,0.5496432344120646,0.5096829672866747,0.5478151564739285,1.3493908377695651,9.0,1.3489193073347352,2.0,1.0
46.0,0.28396356102949616,2.0,0.0,0.0,0.0,0.4928285913081651,0.6450815295253566,0.49234072523010003,1.100293445515188,-1.0387144316618095,1.1002376665429126,0.18917459609690185,-0.6818941650606443,0.18692006255057905,-0.1271667530920971,1.0,-0.13182195554766854,1.0,0.0
38.0,0.9565138946439111,0.0,0.0,0.0,0.0,-1.2374098484301441,-0.5591796314516642,-1.237044475892875,-0.8611925006887375,-1.7985349069127508,-0.8611268509362913,0.9536850048312586,-0.7855095678734546,0.9527218472171985,2.177703632643181,6.0,2.176000012728511,0.0,0.0
1.0,0.009961573260660384,0.0,0.0,0.0,0.0,0.813582539352873,-0.9606000184440043,0.8136354820472118,-1.4004529874094538,0.582235915540198,-1.4002697040822336,-0.6704044645007948,0.45787526588026956,-0.6713060754378738,1.9976356337576124,6.0,2.0025798648233635,1.0,0.0
42.0,1.8532476727964646,1.0,0.0,1.0,16.0,1.8858171656737532,1.4980998518840796,1.8853367849875091,-0.7446490255366411,-1.342642621762186,-0.7449322705169072,-0.47036417620501764,0.19883675884824367,-0.46885273006623884,-1.0995339470741676,6.0,-1.1056427860919522,1.0,0.0
37.0,-0.8120443900458468,1.0,0.0,0.0,0.0,-0.2348246508275432,-1.211487760314217,-0.23434607374551403,0.8257249193094017,-0.43085805146105677,0.8260184567531653,-1.9855208152769939,0.1470290574418385,-1.9872528203535016,0.4130372435646087,4.0,0.41511851092240876,2.0,0.0
21.0,-0.06476624158538573,1.0,0.0,0.0,0.0,0.771426306181283,0.09312849741088877,0.771586839376516,-0.28637637748094025,-0.582822146511245,-0.28712562366453415,0.7179939720867288,-0.9927403734990754,0.7194603840716186,0.6291188422272909,8.0,0.6285586929595122,2.0,0.0
20.0,0.1345079313374039,1.0,0.0,0.0,0.0,1.128837848288243,0.09312849741088877,1.1284612169149848,-1.449835815863732,0.8355094072905117,-1.4490714278583752,-0.3138970200132709,-0.4228556580286184,-0.3148121411965167,0.5210780428959495,6.0,0.5218386019409604,0.0,0.0
20.0,0.9565138946439111,1.0,1.0,1.0,20.0,0.15741160563855672,1.1970345616398244,0.1570297541894235,-0.77822934888555,0.07568893203957061,-0.7774667530343349,-0.07424479344110216,-0.00839404677737703,-0.07274835868695277,0.44905084334172224,5.0,0.45513854505436535,4.0,0.0
15.0,-0.03985696997003703,2.0,0.0,0.0,0.0,1.2369777507718875,0.8457917230215267,1.2373564197288385,-1.388601108580427,-0.27889395641086856,-1.388650246040295,-1.3299432368027138,1.2867984883827523,-1.3314800277366836,-1.2075747464055087,2.0,-1.2123628771105035,1.0,0.0
27.0,1.5045178701815827,0.0,0.0,1.0,19.0,-0.011213327047804271,2.200585529120675,-0.011164816493359481,0.3516497661483322,1.4433657874912647,0.35194456864207835,0.21492235597655657,0.25064446025464887,0.21332702064253165,-0.3432483517547793,8.0,-0.345262137584772,1.0,1.0
16.0,0.38360064749089096,2.0,0.0,1.0,18.0,0.6541220051820755,1.999875335624505,0.6540662739635453,0.4701685544385996,-1.5959161135124997,0.4704630406698505,1.316134240060241,0.6132983700994851,1.31801810082254,0.5570916426730637,4.0,0.5618586360729171,0.0,0.0
43.0,0.25905428941414743,1.0,0.0,0.0,0.0,0.6321274487447244,0.594903981151314,0.6325028674657531,0.18572346254195776,0.1769983287396961,0.18462437283816552,-0.7337835657430211,-0.16381715099659255,-0.7329223109857627,-0.3072347519776657,5.0,-0.3052421034528148,3.0,0.0
22.0,0.9316046230285625,1.0,0.0,1.0,13.0,0.6284616893384988,0.04295094903684625,0.6281901861661938,0.6874529996374231,1.5953298825414528,0.6865849602499049,-0.7654731163641342,1.6494523982275886,-0.7637304287597072,1.6374996359864753,12.0,1.6423995576357524,0.0,0.0
44.0,0.7821489933364703,0.0,0.0,1.0,37.0,-0.11568747012522317,-1.010777566818047,-0.11574733800765437,0.17979752312744474,0.6328906138902608,0.17997658962139026,0.44863279180726634,-0.6818941650606443,0.44658848378811083,1.3854044375466787,7.0,1.3889393414666924,2.0,1.0
27.0,-0.33876822935422146,0.0,0.0,1.0,20.0,-1.5929885108339914,0.2938386909070589,-1.5928406831064545,1.021280919988343,-0.43085805146105677,1.0212253518577314,-0.24655672494340516,0.19883675884824367,-0.24879474596663556,0.23296924467904007,1.0,0.22835835163994322,1.0,0.0
17.0,-1.1607741926607287,1.0,0.0,1.0,21.0,-1.3748758261635903,-0.9104224700699618,-1.3750502774787485,-0.05724005345309006,0.4302718204900098,-0.057060354434153186,-0.27626567865069884,-0.47466335943502364,-0.2752017040585882,-0.5953435501945757,6.0,-0.598722353753832,2.0,0.0
43.0,-0.5629516738923598,1.0,0.0,0.0,0.0,-0.6655513810590079,-0.5090020830776216,-0.6656142037013681,-1.274032946566502,-0.4815127498111195,-1.274779557229299,0.21690295289037603,1.494029294008373,0.21772818032452362,0.989254839998428,4.0,0.9887390001471233,1.0,0.0
37.0,-1.2604112791221236,2.0,0.0,0.0,0.0,-2.3554664673288404,0.3440162392811014,-2.355107102803427,0.590662655867038,0.1769983287396961,0.5913054043060099,0.5159730868771321,0.9241445785379161,0.517007038699984,0.05290124579347148,4.0,0.05493820373479697,2.0,0.0
34.0,-0.9365907481225904,0.0,0.0,0.0,0.0,0.7201056744941295,1.2973896583879094,0.719834663781813,2.0346165598701296,-0.025620464660554863,2.0344420931147607,-0.9298626602111594,-1.8216635960015581,-0.9309744966754057,-0.19919395264632495,5.0,-0.19852201243426307,1.0,0.0
9.0,0.059780116491357796,1.0,0.0,0.0,0.0,-1.9045780603631361,0.7956141746474842,-1.9044319069995594,-1.673046200477069,-1.342642621762186,-1.6721650222635924,0.4922059239112974,-0.31924025521580807,0.49060008060803134,-0.3072347519776657,3.0,-0.3052421034528148,3.0,0.0
36.0,1.1059695243360035,2.0,0.0,0.0,0.0,-0.7681926444333144,0.19348359415897384,-0.7680403845658834,-0.8177356116489725,1.0887828990408255,-0.8169729103769254,-3.0510819549119264,-1.4072019847503168,-3.0523334633955814,-2.2879827397189203,9.0,-2.292903798673339,4.0,1.0
43.0,2.4759794631801824,1.0,0.0,0.0,0.0,0.8355770957902247,0.494548884403229,0.835198888545004,1.9516534080669425,-0.7347862415614332,1.950781995212804,0.9873551523661918,-0.9927403734990754,0.9879311246731352,0.3410100440103809,4.0,0.33507844265849496,1.0,1.0
9.0,-0.4384053158156163,2.0,0.0,0.0,0.0,0.19590207940392154,-0.6093571798257067,0.19584388588545032,2.3407900962866535,0.9368188039906372,2.3411957854219345,0.9081312758134086,-1.0963557763118856,0.908710250397278,-1.3516291455139637,4.0,-1.3457629908836932,0.0,0.0
1.0,0.9814231662592598,2.0,0.0,1.0,21.0,2.3403713320456823,1.1468570132657818,2.3403246620909353,0.9383177681851561,1.3927110891412018,0.9375652539557741,-0.9615522108322725,0.1470290574418385,-0.9617826144493502,-1.02750674751994,3.0,-1.0256027178280382,1.0,0.0
10.0,0.6576026352597267,0.0,1.0,1.0,11.0,0.765927667071945,-0.5591796314516642,0.7661959877520673,-0.7841552883000636,0.4302718204900098,-0.7844384278594978,0.3436611553748291,0.09522135603543332,0.34536181110229314,1.2053364386611103,2.0,1.202179182184227,0.0,1.0
21.0,-1.9080523411211898,2.0,0.0,0.0,0.0,1.1416680062100313,-1.5627305989325146,1.141399260813661,0.17189627057476012,0.8355094072905117,0.17300491479622696,0.36148652759920485,-0.9409326720926702,0.36296644983026183,1.4934452368780202,6.0,1.4956594324852441,2.0,0.0
15.0,0.30887283264484483,0.0,0.0,0.0,0.0,0.43051068140233656,-0.7598898249478342,0.4308850167113908,-2.2221832528886414,0.48092651884007254,-2.222927333451473,-0.698132821294269,1.1313753841635368,-0.697713033529826,0.5210780428959495,4.0,0.5218386019409604,1.0,0.0
42.0,-0.16440332804678054,2.0,0.0,0.0,0.0,-0.11568747012522317,-2.1648611794210253,-0.11574733800765437,1.5960970431961403,0.8861641056405745,1.5952265791294884,-0.08414777801020004,-0.31924025521580807,-0.08595183773292947,-0.19919395264632495,2.0,-0.19852201243426307,0.0,0.0
10.0,-1.0860463778146827,0.0,0.0,0.0,0.0,-0.273315124592908,-0.007226599337196282,-0.27316020544154085,-1.6710708873388977,-0.6841315432113705,-1.6721650222635924,-0.15148807308006523,0.9241445785379161,-0.1519692329628098,0.9172276404442009,5.0,0.9220389432605288,2.0,0.0
28.0,-1.061137106199334,2.0,0.0,0.0,0.0,-0.016711966157141805,-1.010777566818047,-0.016555668117807735,0.636094858044974,-0.0762751630106176,0.6354593448653761,-0.5079955175675891,0.25064446025464887,-0.5084631672041674,1.601486036209361,3.0,1.6023795235037959,0.0,0.0
14.0,1.9279754876425106,0.0,0.0,0.0,0.0,0.9932047502579094,1.6988100453802497,0.9936899263037803,-0.7130440153259032,-0.3295486547609313,-0.7123977879994795,-0.19902239901173518,-1.4590096861567219,-0.20038198946472308,-1.4956835446224186,4.0,-1.492503116034202,1.0,0.0
38.0,-0.014947698354688321,1.0,1.0,0.0,0.0,0.24538983138796197,0.39419378765514396,0.24543972083037363,-0.27057387237557157,-0.12692986136068035,-0.27085838240582033,0.4268462257552511,-0.00839404677737703,0.4289838450601422,0.48506444311883584,8.0,0.4818185678090033,0.0,0.0
14.0,0.5330562771829832,0.0,0.0,0.0,0.0,-1.200752254367892,-0.3082918895814515,-1.2003866848466274,-0.9935384809462026,0.1769983287396961,-0.9935886726143892,1.3299984184569789,0.9759522799443213,1.3312215798685159,-0.23520755242343852,4.0,-0.23854204656622027,2.0,0.0
20.0,-0.33876822935422146,1.0,1.0,0.0,0.0,1.0042020284765851,-0.10758169608528134,1.0044716295526768,1.017330293712001,-1.0893691300118724,1.0165775686409553,1.6726416845477647,-1.2517788805311012,1.6745120350638967,-1.0995339470741676,2.0,-1.1056427860919522,4.0,1.0
37.0,0.7572397217211215,2.0,0.0,0.0,0.0,0.21239799673193518,0.3440162392811014,0.2120164407587947,0.13041469467316663,1.3420563907911391,0.13117486584524876,1.397338713526844,-0.6300864636542391,1.3972389750983971,0.845200440889973,2.0,0.8419988749966151,1.0,0.0
47.0,0.23414501779879873,2.0,0.0,0.0,0.0,-0.5152552454037737,0.6952590778993991,-0.5157485285417088,-1.2463785626321064,0.07568893203957061,-1.2468928579286465,-0.30795522927181196,-0.16381715099659255,-0.3060098218325327,-0.1631803528692107,3.0,-0.15850197830230647,0.0,0.0
46.0,0.6576026352597267,2.0,0.0,1.0,22.0,-0.018544845860254316,0.19348359415897384,-0.018712008767586958,0.50572419092568,-0.7347862415614332,0.5053214147956654,2.4074431395748284,-1.148163477718291,2.4095057019565718,-0.5953435501945757,7.0,-0.598722353753832,0.0,0.0
21.0,-0.886772204891893,2.0,0.0,0.0,0.0,0.5019929898237282,-0.7598898249478342,0.5020442581541071,-0.07106724542028825,0.582235915540198,-0.0710037040844798,1.1933372314034274,-0.8891249706862651,1.1947856297267616,-1.2435883461826225,3.0,-1.2390428998651415,1.0,0.0
15.0,-0.3636775009695702,2.0,0.0,0.0,0.0,0.1684088838572323,0.6450815295253566,0.16888962776320943,0.09090843190974418,-0.025620464660554863,0.09166870850265858,0.4010984658755964,-0.37104795662221324,0.40257688696819033,1.133309239106883,3.0,1.1354791252976322,1.0,0.0
41.0,0.5828748204136805,2.0,0.0,1.0,27.0,1.6145509696130858,0.594903981151314,1.6147160334402109,0.4326376048133482,0.379617122139947,0.43328077493564754,-1.6607029214105835,0.09522135603543332,-1.6615670038860886,0.01688764601635789,3.0,0.014918169602839782,0.0,0.0
45.0,0.632693363644378,0.0,0.0,1.0,18.0,-0.13401626715634932,-0.45882453470357903,-0.13407623353077797,0.8988115054217337,-1.8491896052628134,0.898059096613184,1.9519058493963257,-0.060201748183782204,1.9517850950293973,-1.963860341724897,3.0,-1.959403514240365,0.0,0.0
0.0,-0.6874980319691033,1.0,0.0,0.0,0.0,1.502745307723217,0.6952590778993991,1.5025863196516889,-0.02761035638052321,-0.22823925806080583,-0.026849763525113552,-0.7040746120357274,-0.5264710608414288,-0.7021141932118184,-1.3156155457368501,5.0,-1.3190829681290552,3.0,0.0
28.0,0.632693363644378,1.0,0.0,1.0,16.0,0.030942906123786106,-1.010777566818047,0.03088382617733636,0.31214350338490976,-0.785440939911496,0.3124384112994882,-0.8823283342794893,-0.9409326720926702,-0.8825617401734932,-0.1631803528692107,4.0,-0.15850197830230647,1.0,0.0
3.0,-0.6625887603537547,2.0,0.0,1.0,30.0,-1.0779493142593466,-0.15775924445932388,-1.077475267809209,1.4044916687935405,0.48092651884007254,1.4046674672416986,0.9358596326068822,-0.16381715099659255,0.9351172084892299,0.3770236437874951,5.0,0.37509847679045155,2.0,0.0
21.0,1.5294271417969314,1.0,0.0,0.0,0.0,-1.061453396931333,1.447922303510037,-1.0613027129358645,-1.7165030895168334,0.379617122139947,-1.7163189628229583,-0.42084925335952816,-0.16381715099659255,-0.42043997356432633,0.8091868411128594,7.0,0.8153188522419771,1.0,0.0
42.0,1.1059695243360035,0.0,1.0,0.0,0.0,-0.3704577488578769,-1.8637958891767699,-0.37019553468160826,0.16004439174573348,0.582235915540198,0.15906156514590117,-0.4723447731188371,-0.11200944959018738,-0.4732538897482308,-0.3792619515318935,3.0,-0.38528217171672857,2.0,0.0
29.0,1.305243697258793,1.0,0.0,0.0,0.0,0.2032335982163721,-0.358469437955494,0.20339107815967777,0.1007849976005998,0.9368188039906372,0.10096427493620912,0.08420295966446403,1.0795676827571317,0.08569338986476134,-0.01912595376075634,3.0,-0.025101864529116818,3.0,0.0
25.0,-0.712407303584452,1.0,0.0,1.0,24.0,-1.7964381578794921,0.24366114253301638,-1.7966148745105959,1.1022687586533595,-0.4815127498111195,1.1025615581512997,0.5575656220673431,-0.11200944959018738,0.5566174758379124,0.5570916426730637,2.0,0.5618586360729171,6.0,1.0
47.0,0.9814231662592598,1.0,0.0,0.0,0.0,-0.5280854033255618,0.19348359415897384,-0.5276084021154948,0.8277002324475727,0.6835453122403234,0.8283423483615533,2.0350909197767475,0.45787526588026956,2.0354071289872464,0.1969556449019265,2.0,0.2016783288853053,1.0,0.0
50.0,1.0810602527206548,0.0,0.0,0.0,0.0,0.9033936448053912,-0.9104224700699618,0.9031236190130514,-1.2286007443885663,0.12634363038963337,-1.2283017250615451,0.9774521677970939,0.45787526588026956,0.9791288053091504,-2.504064338381603,3.0,-2.506343980710442,1.0,0.0
8.0,-0.7622258468151495,1.0,0.0,0.0,0.0,0.32237077891869215,0.39419378765514396,0.32198981389753784,-0.37131484242229873,0.4302718204900098,-0.3707857215664906,1.5835148234258838,-2.287932908659205,1.5820876817420637,-1.279601945959736,5.0,-1.2790629339970985,3.0,0.0
6.0,1.3301529688741418,2.0,0.0,0.0,0.0,-0.273315124592908,0.39419378765514396,-0.27316020544154085,-0.32785795338253426,0.12634363038963337,-0.32895567261551234,-2.401446167179105,0.4060675644738644,-2.400961830460756,-0.4873027508632343,4.0,-0.4920022627352803,3.0,0.0
18.0,0.1594172029527526,2.0,0.0,1.0,23.0,1.7648471052683212,-0.057404147711238813,1.7645817085998703,0.39115602891175466,0.6328906138902608,0.39145072598466935,-0.46640298237737815,-0.2674325538094029,-0.46445157038424684,-0.1631803528692107,6.0,-0.15850197830230647,2.0,0.0
26.0,1.3799715121048393,0.0,0.0,0.0,0.0,1.0976788933353283,-1.6630856956805997,1.0971942774931853,-0.9342790868010689,-0.12692986136068035,-0.9331674907963096,0.9418014233483413,-1.4590096861567219,0.9439195278532146,-0.01912595376075634,6.0,-0.025101864529116818,2.0,0.0
17.0,0.0846893881067065,1.0,0.0,1.0,17.0,1.730022390909181,-0.057404147711238813,1.7300802582034018,-0.13427726584176397,0.8861641056405745,-0.13374877751094713,1.9439834617410479,0.45787526588026956,1.9429827756654132,0.1969556449019265,3.0,0.2016783288853053,3.0,0.0
22.0,1.1308787959513522,1.0,0.0,0.0,0.0,-0.9111572612760986,-0.8602449216959193,-0.9114370377762051,0.1541184523312199,2.203186262742206,0.1544137819291259,0.06241639361244879,-1.4590096861567219,0.06368759145480149,1.9256084342033846,3.0,1.9225397965594504,3.0,0.0
50.0,-0.18931259966212927,2.0,0.0,0.0,0.0,1.6658716013002393,0.24366114253301638,1.6653900387100236,0.04547622973180812,0.22765302708975885,0.04519087633490429,0.3991178689617769,-2.5469714156912304,0.3981757272861984,0.44905084334172224,3.0,0.45513854505436535,3.0,1.0
18.0,1.230515882412747,0.0,0.0,0.0,0.0,-0.02954212407893043,0.7956141746474842,-0.029493712016483466,1.813381488394964,1.8992580726418293,1.8136723903179301,1.2765223017838494,0.043413654629028145,1.2784076636846116,-0.1631803528692107,4.0,-0.15850197830230647,0.0,0.0
17.0,-0.16440332804678054,2.0,0.0,0.0,0.0,-0.4217783805450298,0.7956141746474842,-0.4219477102763108,-0.05526474031491904,-1.190678526711998,-0.05473646282576597,-1.4507596485457084,0.56149066869308,-1.4503113391504696,-0.667370749748803,4.0,-0.6654224106404266,2.0,0.0
